#Supernova light curve model based on Arnett & Fu ApJ 340, 396 (1989)
#
#Inital model parameters
#R0 = 9.5e+12 cm
#Mej = 0.075 M_sol
#MNi = 0 M_sol
#Eth = 1.2e+49 erg
#Ekin = 4e+50 erg
#Trec = 0 K
#kappa = 0.34 cm^2/g
#a = 0 
#s = 2 
#Ep = 0 erg
#tp= 0 d
#Ag = 1e+10 d^2
#
#Calaculated physical properties 
#v = 34796.8 km/s
#rho0 = 1.18003e-07 g/cm^3
#td = 426.046 d
#th = 0.0315988 d
#t0 = 5.18894 d
#
#t/day    Lsn    logLsn     Ldiff      Lrec 	  xi 
337.731481 2.76706e-279 -278.558 2.76706e-279 -0 1 
337.847222 2.76706e-279 -278.558 2.76706e-279 -0 1 
337.962963 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.078704 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.194444 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.310185 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.425926 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.541667 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.657407 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.773148 2.76706e-279 -278.558 2.76706e-279 -0 1 
338.888889 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.004630 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.120370 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.236111 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.351852 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.467593 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.583333 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.699074 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.814815 2.76706e-279 -278.558 2.76706e-279 -0 1 
339.930556 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.046296 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.162037 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.277778 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.393519 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.509259 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.625000 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.740741 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.856481 2.76706e-279 -278.558 2.76706e-279 -0 1 
340.972222 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.087963 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.203704 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.319444 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.435185 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.550926 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.666667 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.782407 2.76706e-279 -278.558 2.76706e-279 -0 1 
341.898148 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.013889 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.129630 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.245370 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.361111 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.476852 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.592593 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.708333 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.824074 2.76706e-279 -278.558 2.76706e-279 -0 1 
342.939815 2.76706e-279 -278.558 2.76706e-279 -0 1 
343.055556 2.76706e-279 -278.558 2.76706e-279 -0 1 
343.171296 2.76706e-279 -278.558 2.76706e-279 -0 1 
343.287037 2.69136e-279 -278.57 2.69136e-279 -0 1 
343.402778 2.69136e-279 -278.57 2.69136e-279 -0 1 
343.518519 2.69136e-279 -278.57 2.69136e-279 -0 1 
343.634259 2.69136e-279 -278.57 2.69136e-279 -0 1 
343.750000 2.69136e-279 -278.57 2.69136e-279 -0 1 
343.865741 2.69136e-279 -278.57 2.69136e-279 -0 1 
343.981481 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.097222 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.212963 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.328704 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.444444 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.560185 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.675926 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.791667 2.69136e-279 -278.57 2.69136e-279 -0 1 
344.907407 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.023148 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.138889 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.254630 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.370370 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.486111 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.601852 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.717593 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.833333 2.68975e-279 -278.57 2.68975e-279 -0 1 
345.949074 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.064815 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.180556 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.296296 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.412037 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.527778 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.643519 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.759259 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.875000 2.68975e-279 -278.57 2.68975e-279 -0 1 
346.990741 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.106481 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.222222 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.337963 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.453704 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.569444 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.685185 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.800926 2.68975e-279 -278.57 2.68975e-279 -0 1 
347.916667 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.032407 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.148148 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.263889 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.379630 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.495370 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.611111 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.726852 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.842593 2.68975e-279 -278.57 2.68975e-279 -0 1 
348.958333 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.074074 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.189815 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.305556 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.421296 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.537037 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.652778 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.768519 2.68975e-279 -278.57 2.68975e-279 -0 1 
349.884259 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.000000 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.115741 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.231481 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.347222 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.462963 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.578704 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.694444 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.810185 2.68975e-279 -278.57 2.68975e-279 -0 1 
350.925926 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.041667 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.157407 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.273148 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.388889 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.504630 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.620370 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.736111 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.851852 2.68975e-279 -278.57 2.68975e-279 -0 1 
351.967593 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.083333 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.199074 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.314815 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.430556 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.546296 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.662037 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.777778 2.68975e-279 -278.57 2.68975e-279 -0 1 
352.893519 2.68975e-279 -278.57 2.68975e-279 -0 1 
353.009259 2.68975e-279 -278.57 2.68975e-279 -0 1 
353.125000 2.68975e-279 -278.57 2.68975e-279 -0 1 
353.240741 2.68975e-279 -278.57 2.68975e-279 -0 1 
353.356481 2.61244e-279 -278.583 2.61244e-279 -0 1 
353.472222 2.61244e-279 -278.583 2.61244e-279 -0 1 
353.587963 2.61244e-279 -278.583 2.61244e-279 -0 1 
353.703704 2.61244e-279 -278.583 2.61244e-279 -0 1 
353.819444 2.61244e-279 -278.583 2.61244e-279 -0 1 
353.935185 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.050926 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.166667 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.282407 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.398148 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.513889 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.629630 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.745370 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.861111 2.61244e-279 -278.583 2.61244e-279 -0 1 
354.976852 2.61244e-279 -278.583 2.61244e-279 -0 1 
355.092593 2.61083e-279 -278.583 2.61083e-279 -0 1 
355.208333 2.61083e-279 -278.583 2.61083e-279 -0 1 
355.324074 2.61083e-279 -278.583 2.61083e-279 -0 1 
355.439815 2.61083e-279 -278.583 2.61083e-279 -0 1 
355.555556 2.61083e-279 -278.583 2.61083e-279 -0 1 
355.671296 2.61083e-279 -278.583 2.61083e-279 -0 1 
355.787037 2.61083e-279 -278.583 2.61083e-279 -0 1 
355.902778 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.018519 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.134259 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.250000 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.365741 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.481481 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.597222 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.712963 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.828704 2.61083e-279 -278.583 2.61083e-279 -0 1 
356.944444 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.060185 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.175926 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.291667 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.407407 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.523148 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.638889 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.754630 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.870370 2.61083e-279 -278.583 2.61083e-279 -0 1 
357.986111 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.101852 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.217593 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.333333 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.449074 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.564815 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.680556 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.796296 2.61083e-279 -278.583 2.61083e-279 -0 1 
358.912037 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.027778 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.143519 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.259259 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.375000 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.490741 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.606481 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.722222 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.837963 2.61083e-279 -278.583 2.61083e-279 -0 1 
359.953704 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.069444 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.185185 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.300926 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.416667 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.532407 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.648148 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.763889 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.879630 2.61083e-279 -278.583 2.61083e-279 -0 1 
360.995370 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.111111 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.226852 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.342593 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.458333 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.574074 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.689815 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.805556 2.61083e-279 -278.583 2.61083e-279 -0 1 
361.921296 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.037037 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.152778 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.268519 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.384259 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.500000 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.615741 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.731481 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.847222 2.61083e-279 -278.583 2.61083e-279 -0 1 
362.962963 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.078704 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.194444 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.310185 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.425926 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.541667 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.657407 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.773148 2.61083e-279 -278.583 2.61083e-279 -0 1 
363.888889 2.61083e-279 -278.583 2.61083e-279 -0 1 
364.004630 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.120370 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.236111 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.351852 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.467593 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.583333 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.699074 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.814815 2.53513e-279 -278.596 2.53513e-279 -0 1 
364.930556 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.046296 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.162037 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.277778 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.393519 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.509259 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.625000 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.740741 2.53513e-279 -278.596 2.53513e-279 -0 1 
365.856481 2.53352e-279 -278.596 2.53352e-279 -0 1 
365.972222 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.087963 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.203704 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.319444 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.435185 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.550926 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.666667 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.782407 2.53352e-279 -278.596 2.53352e-279 -0 1 
366.898148 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.013889 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.129630 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.245370 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.361111 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.476852 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.592593 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.708333 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.824074 2.53352e-279 -278.596 2.53352e-279 -0 1 
367.939815 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.055556 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.171296 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.287037 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.402778 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.518519 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.634259 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.750000 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.865741 2.53352e-279 -278.596 2.53352e-279 -0 1 
368.981481 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.097222 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.212963 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.328704 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.444444 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.560185 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.675926 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.791667 2.53352e-279 -278.596 2.53352e-279 -0 1 
369.907407 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.023148 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.138889 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.254630 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.370370 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.486111 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.601852 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.717593 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.833333 2.53352e-279 -278.596 2.53352e-279 -0 1 
370.949074 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.064815 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.180556 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.296296 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.412037 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.527778 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.643519 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.759259 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.875000 2.53352e-279 -278.596 2.53352e-279 -0 1 
371.990741 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.106481 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.222222 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.337963 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.453704 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.569444 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.685185 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.800926 2.53352e-279 -278.596 2.53352e-279 -0 1 
372.916667 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.032407 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.148148 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.263889 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.379630 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.495370 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.611111 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.726852 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.842593 2.53352e-279 -278.596 2.53352e-279 -0 1 
373.958333 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.074074 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.189815 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.305556 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.421296 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.537037 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.652778 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.768519 2.53352e-279 -278.596 2.53352e-279 -0 1 
374.884259 2.53352e-279 -278.596 2.53352e-279 -0 1 
375.000000 2.53352e-279 -278.596 2.53352e-279 -0 1 
375.115741 2.53352e-279 -278.596 2.53352e-279 -0 1 
375.231481 2.53352e-279 -278.596 2.53352e-279 -0 1 
375.347222 2.53352e-279 -278.596 2.53352e-279 -0 1 
375.462963 2.45782e-279 -278.609 2.45782e-279 -0 1 
375.578704 2.45782e-279 -278.609 2.45782e-279 -0 1 
375.694444 2.45782e-279 -278.609 2.45782e-279 -0 1 
375.810185 2.45782e-279 -278.609 2.45782e-279 -0 1 
375.925926 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.041667 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.157407 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.273148 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.388889 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.504630 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.620370 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.736111 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.851852 2.45782e-279 -278.609 2.45782e-279 -0 1 
376.967593 2.45782e-279 -278.609 2.45782e-279 -0 1 
377.083333 2.45782e-279 -278.609 2.45782e-279 -0 1 
377.199074 2.45782e-279 -278.609 2.45782e-279 -0 1 
377.314815 2.45782e-279 -278.609 2.45782e-279 -0 1 
377.430556 2.45621e-279 -278.61 2.45621e-279 -0 1 
377.546296 2.45621e-279 -278.61 2.45621e-279 -0 1 
377.662037 2.45621e-279 -278.61 2.45621e-279 -0 1 
377.777778 2.45621e-279 -278.61 2.45621e-279 -0 1 
377.893519 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.009259 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.125000 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.240741 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.356481 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.472222 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.587963 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.703704 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.819444 2.45621e-279 -278.61 2.45621e-279 -0 1 
378.935185 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.050926 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.166667 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.282407 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.398148 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.513889 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.629630 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.745370 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.861111 2.45621e-279 -278.61 2.45621e-279 -0 1 
379.976852 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.092593 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.208333 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.324074 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.439815 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.555556 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.671296 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.787037 2.45621e-279 -278.61 2.45621e-279 -0 1 
380.902778 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.018519 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.134259 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.250000 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.365741 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.481481 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.597222 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.712963 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.828704 2.45621e-279 -278.61 2.45621e-279 -0 1 
381.944444 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.060185 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.175926 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.291667 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.407407 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.523148 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.638889 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.754630 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.870370 2.45621e-279 -278.61 2.45621e-279 -0 1 
382.986111 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.101852 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.217593 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.333333 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.449074 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.564815 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.680556 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.796296 2.45621e-279 -278.61 2.45621e-279 -0 1 
383.912037 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.027778 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.143519 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.259259 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.375000 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.490741 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.606481 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.722222 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.837963 2.45621e-279 -278.61 2.45621e-279 -0 1 
384.953704 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.069444 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.185185 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.300926 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.416667 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.532407 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.648148 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.763889 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.879630 2.45621e-279 -278.61 2.45621e-279 -0 1 
385.995370 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.111111 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.226852 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.342593 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.458333 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.574074 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.689815 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.805556 2.45621e-279 -278.61 2.45621e-279 -0 1 
386.921296 2.45621e-279 -278.61 2.45621e-279 -0 1 
387.037037 2.45621e-279 -278.61 2.45621e-279 -0 1 
