#Supernova light curve model based on Arnett & Fu ApJ 340, 396 (1989)
#
#Inital model parameters
#R0 = 2.89e+12 cm
#Mej = 17.1 M_sol
#MNi = 0.069 M_sol
#Eth = 1e+50 erg
#Ekin = 1.4e+51 erg
#Trec = 5500 K
#kappa = 0.3 cm^2/g
#a = 0 
#s = 0 
#Ep = 0 erg
#tp= 0 d
#Ag = 300000 d^2
#
#Calaculated physical properties 
#v = 3704.14 km/s
#rho0 = 0.000336394 g/cm^3
#td = 99175 d
#th = 0.0903018 d
#t0 = 133.833 d
#
#t/day    Lsn    logLsn     Ldiff      Lrec 	  xi 
192.939815 2.04792e+41 41.3113 2.04792e+41 -0 0.4 
193.055556 2.0439e+41 41.3105 2.0439e+41 -0 0.4 
193.171296 2.03991e+41 41.3096 2.03991e+41 -0 0.4 
193.287037 2.03596e+41 41.3088 2.03596e+41 -0 0.4 
193.402778 2.03203e+41 41.3079 2.03203e+41 -0 0.4 
193.518519 2.02814e+41 41.3071 2.02814e+41 -0 0.4 
193.634259 2.02427e+41 41.3063 2.02427e+41 -0 0.4 
193.750000 2.02043e+41 41.3054 2.02043e+41 -0 0.4 
193.865741 2.01662e+41 41.3046 2.01662e+41 -0 0.4 
193.981481 2.01284e+41 41.3038 2.01284e+41 -0 0.4 
194.097222 2.00909e+41 41.303 2.00909e+41 -0 0.4 
194.212963 2.00536e+41 41.3022 2.00536e+41 -0 0.4 
194.328704 2.00166e+41 41.3014 2.00166e+41 -0 0.4 
194.444444 1.99799e+41 41.3006 1.99799e+41 -0 0.4 
194.560185 1.99435e+41 41.2998 1.99435e+41 -0 0.4 
194.675926 1.99073e+41 41.299 1.99073e+41 -0 0.4 
194.791667 1.98713e+41 41.2982 1.98713e+41 -0 0.4 
194.907407 1.98356e+41 41.2974 1.98356e+41 -0 0.4 
195.023148 1.98002e+41 41.2967 1.98002e+41 -0 0.4 
195.138889 1.9765e+41 41.2959 1.9765e+41 -0 0.4 
195.254630 1.973e+41 41.2951 1.973e+41 -0 0.4 
195.370370 1.96953e+41 41.2944 1.96953e+41 -0 0.4 
195.486111 1.96609e+41 41.2936 1.96609e+41 -0 0.4 
195.601852 1.96266e+41 41.2928 1.96266e+41 -0 0.4 
195.717593 1.95926e+41 41.2921 1.95926e+41 -0 0.4 
195.833333 1.95588e+41 41.2913 1.95588e+41 -0 0.4 
195.949074 1.95253e+41 41.2906 1.95253e+41 -0 0.4 
196.064815 1.94919e+41 41.2899 1.94919e+41 -0 0.4 
196.180556 1.94588e+41 41.2891 1.94588e+41 -0 0.4 
196.296296 1.94259e+41 41.2884 1.94259e+41 -0 0.4 
196.412037 1.93932e+41 41.2877 1.93932e+41 -0 0.4 
196.527778 1.93608e+41 41.2869 1.93608e+41 -0 0.4 
196.643519 1.93285e+41 41.2862 1.93285e+41 -0 0.4 
196.759259 1.92964e+41 41.2855 1.92964e+41 -0 0.4 
196.875000 1.92646e+41 41.2848 1.92646e+41 -0 0.4 
196.990741 1.92329e+41 41.284 1.92329e+41 -0 0.4 
197.106481 1.92014e+41 41.2833 1.92014e+41 -0 0.4 
197.222222 1.91702e+41 41.2826 1.91702e+41 -0 0.4 
197.337963 1.91391e+41 41.2819 1.91391e+41 -0 0.4 
197.453704 1.91082e+41 41.2812 1.91082e+41 -0 0.4 
197.569444 1.90775e+41 41.2805 1.90775e+41 -0 0.4 
197.685185 1.9047e+41 41.2798 1.9047e+41 -0 0.4 
197.800926 1.90166e+41 41.2791 1.90166e+41 -0 0.4 
197.916667 1.89865e+41 41.2784 1.89865e+41 -0 0.4 
198.032407 1.89565e+41 41.2778 1.89565e+41 -0 0.4 
198.148148 1.89267e+41 41.2771 1.89267e+41 -0 0.4 
198.263889 1.8897e+41 41.2764 1.8897e+41 -0 0.4 
198.379630 1.88676e+41 41.2757 1.88676e+41 -0 0.4 
198.495370 1.88383e+41 41.275 1.88383e+41 -0 0.4 
198.611111 1.88092e+41 41.2744 1.88092e+41 -0 0.4 
198.726852 1.87802e+41 41.2737 1.87802e+41 -0 0.4 
198.842593 1.87514e+41 41.273 1.87514e+41 -0 0.4 
198.958333 1.87227e+41 41.2724 1.87227e+41 -0 0.4 
199.074074 1.86943e+41 41.2717 1.86943e+41 -0 0.4 
199.189815 1.86659e+41 41.271 1.86659e+41 -0 0.4 
199.305556 1.86377e+41 41.2704 1.86377e+41 -0 0.4 
199.421296 1.86097e+41 41.2697 1.86097e+41 -0 0.4 
199.537037 1.85818e+41 41.2691 1.85818e+41 -0 0.4 
199.652778 1.85541e+41 41.2684 1.85541e+41 -0 0.4 
199.768519 1.85265e+41 41.2678 1.85265e+41 -0 0.4 
199.884259 1.84991e+41 41.2672 1.84991e+41 -0 0.4 
200.000000 1.84718e+41 41.2665 1.84718e+41 -0 0.4 
200.115741 1.84446e+41 41.2659 1.84446e+41 -0 0.4 
200.231481 1.84176e+41 41.2652 1.84176e+41 -0 0.4 
200.347222 1.83907e+41 41.2646 1.83907e+41 -0 0.4 
200.462963 1.8364e+41 41.264 1.8364e+41 -0 0.4 
200.578704 1.83374e+41 41.2633 1.83374e+41 -0 0.4 
200.694444 1.83109e+41 41.2627 1.83109e+41 -0 0.4 
200.810185 1.82845e+41 41.2621 1.82845e+41 -0 0.4 
200.925926 1.82583e+41 41.2615 1.82583e+41 -0 0.4 
201.041667 1.82322e+41 41.2608 1.82322e+41 -0 0.4 
201.157407 1.82063e+41 41.2602 1.82063e+41 -0 0.4 
201.273148 1.81804e+41 41.2596 1.81804e+41 -0 0.4 
201.388889 1.81547e+41 41.259 1.81547e+41 -0 0.4 
201.504630 1.81291e+41 41.2584 1.81291e+41 -0 0.4 
201.620370 1.81036e+41 41.2578 1.81036e+41 -0 0.4 
201.736111 1.80782e+41 41.2572 1.80782e+41 -0 0.4 
201.851852 1.8053e+41 41.2565 1.8053e+41 -0 0.4 
201.967593 1.80278e+41 41.2559 1.80278e+41 -0 0.4 
202.083333 1.80028e+41 41.2553 1.80028e+41 -0 0.4 
202.199074 1.79779e+41 41.2547 1.79779e+41 -0 0.4 
202.314815 1.79531e+41 41.2541 1.79531e+41 -0 0.4 
202.430556 1.79284e+41 41.2535 1.79284e+41 -0 0.4 
202.546296 1.79038e+41 41.2529 1.79038e+41 -0 0.4 
202.662037 1.78793e+41 41.2524 1.78793e+41 -0 0.4 
202.777778 1.7855e+41 41.2518 1.7855e+41 -0 0.4 
202.893519 1.78307e+41 41.2512 1.78307e+41 -0 0.4 
203.009259 1.78065e+41 41.2506 1.78065e+41 -0 0.4 
203.125000 1.77824e+41 41.25 1.77824e+41 -0 0.4 
203.240741 1.77585e+41 41.2494 1.77585e+41 -0 0.4 
203.356481 1.77346e+41 41.2488 1.77346e+41 -0 0.4 
203.472222 1.77108e+41 41.2482 1.77108e+41 -0 0.4 
203.587963 1.76872e+41 41.2477 1.76872e+41 -0 0.4 
203.703704 1.76636e+41 41.2471 1.76636e+41 -0 0.4 
203.819444 1.76401e+41 41.2465 1.76401e+41 -0 0.4 
203.935185 1.76167e+41 41.2459 1.76167e+41 -0 0.4 
204.050926 1.75934e+41 41.2453 1.75934e+41 -0 0.4 
204.166667 1.75702e+41 41.2448 1.75702e+41 -0 0.4 
204.282407 1.75471e+41 41.2442 1.75471e+41 -0 0.4 
204.398148 1.7524e+41 41.2436 1.7524e+41 -0 0.4 
204.513889 1.75011e+41 41.2431 1.75011e+41 -0 0.4 
204.629630 1.74782e+41 41.2425 1.74782e+41 -0 0.4 
204.745370 1.74554e+41 41.2419 1.74554e+41 -0 0.4 
204.861111 1.74327e+41 41.2414 1.74327e+41 -0 0.4 
204.976852 1.74101e+41 41.2408 1.74101e+41 -0 0.4 
205.092593 1.73876e+41 41.2402 1.73876e+41 -0 0.4 
205.208333 1.73652e+41 41.2397 1.73652e+41 -0 0.4 
205.324074 1.73428e+41 41.2391 1.73428e+41 -0 0.4 
205.439815 1.73205e+41 41.2386 1.73205e+41 -0 0.4 
205.555556 1.72983e+41 41.238 1.72983e+41 -0 0.4 
205.671296 1.72762e+41 41.2374 1.72762e+41 -0 0.4 
205.787037 1.72541e+41 41.2369 1.72541e+41 -0 0.4 
205.902778 1.72322e+41 41.2363 1.72322e+41 -0 0.4 
206.018519 1.72103e+41 41.2358 1.72103e+41 -0 0.4 
206.134259 1.71884e+41 41.2352 1.71884e+41 -0 0.4 
206.250000 1.71667e+41 41.2347 1.71667e+41 -0 0.4 
206.365741 1.7145e+41 41.2341 1.7145e+41 -0 0.4 
206.481481 1.71234e+41 41.2336 1.71234e+41 -0 0.4 
206.597222 1.71019e+41 41.233 1.71019e+41 -0 0.4 
206.712963 1.70804e+41 41.2325 1.70804e+41 -0 0.4 
206.828704 1.7059e+41 41.232 1.7059e+41 -0 0.4 
206.944444 1.70377e+41 41.2314 1.70377e+41 -0 0.4 
207.060185 1.70164e+41 41.2309 1.70164e+41 -0 0.4 
207.175926 1.69952e+41 41.2303 1.69952e+41 -0 0.4 
207.291667 1.69741e+41 41.2298 1.69741e+41 -0 0.4 
207.407407 1.6953e+41 41.2292 1.6953e+41 -0 0.4 
207.523148 1.6932e+41 41.2287 1.6932e+41 -0 0.4 
207.638889 1.69111e+41 41.2282 1.69111e+41 -0 0.4 
207.754630 1.68902e+41 41.2276 1.68902e+41 -0 0.4 
207.870370 1.68694e+41 41.2271 1.68694e+41 -0 0.4 
207.986111 1.68486e+41 41.2266 1.68486e+41 -0 0.4 
208.101852 1.68279e+41 41.226 1.68279e+41 -0 0.4 
208.217593 1.68073e+41 41.2255 1.68073e+41 -0 0.4 
208.333333 1.67867e+41 41.225 1.67867e+41 -0 0.4 
208.449074 1.67662e+41 41.2244 1.67662e+41 -0 0.4 
208.564815 1.67458e+41 41.2239 1.67458e+41 -0 0.4 
208.680556 1.67254e+41 41.2234 1.67254e+41 -0 0.4 
208.796296 1.67051e+41 41.2228 1.67051e+41 -0 0.4 
208.912037 1.66848e+41 41.2223 1.66848e+41 -0 0.4 
209.027778 1.66646e+41 41.2218 1.66646e+41 -0 0.4 
209.143519 1.66444e+41 41.2213 1.66444e+41 -0 0.4 
209.259259 1.66243e+41 41.2207 1.66243e+41 -0 0.4 
209.375000 1.66042e+41 41.2202 1.66042e+41 -0 0.4 
209.490741 1.65842e+41 41.2197 1.65842e+41 -0 0.4 
209.606481 1.65643e+41 41.2192 1.65643e+41 -0 0.4 
209.722222 1.65444e+41 41.2187 1.65444e+41 -0 0.4 
209.837963 1.65245e+41 41.2181 1.65245e+41 -0 0.4 
209.953704 1.65047e+41 41.2176 1.65047e+41 -0 0.4 
210.069444 1.6485e+41 41.2171 1.6485e+41 -0 0.4 
210.185185 1.64653e+41 41.2166 1.64653e+41 -0 0.4 
210.300926 1.64456e+41 41.2161 1.64456e+41 -0 0.4 
210.416667 1.6426e+41 41.2155 1.6426e+41 -0 0.4 
210.532407 1.64065e+41 41.215 1.64065e+41 -0 0.4 
210.648148 1.6387e+41 41.2145 1.6387e+41 -0 0.4 
210.763889 1.63676e+41 41.214 1.63676e+41 -0 0.4 
210.879630 1.63482e+41 41.2135 1.63482e+41 -0 0.4 
210.995370 1.63288e+41 41.213 1.63288e+41 -0 0.4 
211.111111 1.63095e+41 41.2124 1.63095e+41 -0 0.4 
211.226852 1.62902e+41 41.2119 1.62902e+41 -0 0.4 
211.342593 1.6271e+41 41.2114 1.6271e+41 -0 0.4 
211.458333 1.62518e+41 41.2109 1.62518e+41 -0 0.4 
211.574074 1.62327e+41 41.2104 1.62327e+41 -0 0.4 
211.689815 1.62136e+41 41.2099 1.62136e+41 -0 0.4 
211.805556 1.61946e+41 41.2094 1.61946e+41 -0 0.4 
211.921296 1.61756e+41 41.2089 1.61756e+41 -0 0.4 
212.037037 1.61567e+41 41.2084 1.61567e+41 -0 0.4 
212.152778 1.61378e+41 41.2078 1.61378e+41 -0 0.4 
212.268519 1.61189e+41 41.2073 1.61189e+41 -0 0.4 
212.384259 1.61001e+41 41.2068 1.61001e+41 -0 0.4 
212.500000 1.60813e+41 41.2063 1.60813e+41 -0 0.4 
212.615741 1.60625e+41 41.2058 1.60625e+41 -0 0.4 
212.731481 1.60438e+41 41.2053 1.60438e+41 -0 0.4 
212.847222 1.60252e+41 41.2048 1.60252e+41 -0 0.4 
212.962963 1.60066e+41 41.2043 1.60066e+41 -0 0.4 
213.078704 1.5988e+41 41.2038 1.5988e+41 -0 0.4 
213.194444 1.59694e+41 41.2033 1.59694e+41 -0 0.4 
213.310185 1.59509e+41 41.2028 1.59509e+41 -0 0.4 
213.425926 1.59325e+41 41.2023 1.59325e+41 -0 0.4 
213.541667 1.5914e+41 41.2018 1.5914e+41 -0 0.4 
213.657407 1.58957e+41 41.2013 1.58957e+41 -0 0.4 
213.773148 1.58773e+41 41.2008 1.58773e+41 -0 0.4 
213.888889 1.5859e+41 41.2003 1.5859e+41 -0 0.4 
214.004630 1.58407e+41 41.1998 1.58407e+41 -0 0.4 
214.120370 1.58225e+41 41.1993 1.58225e+41 -0 0.4 
214.236111 1.58043e+41 41.1988 1.58043e+41 -0 0.4 
214.351852 1.57861e+41 41.1983 1.57861e+41 -0 0.4 
214.467593 1.5768e+41 41.1978 1.5768e+41 -0 0.4 
214.583333 1.57499e+41 41.1973 1.57499e+41 -0 0.4 
214.699074 1.57318e+41 41.1968 1.57318e+41 -0 0.4 
214.814815 1.57138e+41 41.1963 1.57138e+41 -0 0.4 
214.930556 1.56958e+41 41.1958 1.56958e+41 -0 0.4 
215.046296 1.56778e+41 41.1953 1.56778e+41 -0 0.4 
215.162037 1.56599e+41 41.1948 1.56599e+41 -0 0.4 
215.277778 1.5642e+41 41.1943 1.5642e+41 -0 0.4 
215.393519 1.56242e+41 41.1938 1.56242e+41 -0 0.4 
215.509259 1.56064e+41 41.1933 1.56064e+41 -0 0.4 
215.625000 1.55886e+41 41.1928 1.55886e+41 -0 0.4 
215.740741 1.55708e+41 41.1923 1.55708e+41 -0 0.4 
215.856481 1.55531e+41 41.1918 1.55531e+41 -0 0.4 
215.972222 1.55354e+41 41.1913 1.55354e+41 -0 0.4 
216.087963 1.55177e+41 41.1908 1.55177e+41 -0 0.4 
216.203704 1.55001e+41 41.1903 1.55001e+41 -0 0.4 
216.319444 1.54825e+41 41.1898 1.54825e+41 -0 0.4 
216.435185 1.54649e+41 41.1893 1.54649e+41 -0 0.4 
216.550926 1.54474e+41 41.1889 1.54474e+41 -0 0.4 
216.666667 1.54299e+41 41.1884 1.54299e+41 -0 0.4 
216.782407 1.54124e+41 41.1879 1.54124e+41 -0 0.4 
216.898148 1.5395e+41 41.1874 1.5395e+41 -0 0.4 
217.013889 1.53776e+41 41.1869 1.53776e+41 -0 0.4 
217.129630 1.53602e+41 41.1864 1.53602e+41 -0 0.4 
217.245370 1.53428e+41 41.1859 1.53428e+41 -0 0.4 
217.361111 1.53255e+41 41.1854 1.53255e+41 -0 0.4 
217.476852 1.53082e+41 41.1849 1.53082e+41 -0 0.4 
217.592593 1.52909e+41 41.1844 1.52909e+41 -0 0.4 
217.708333 1.52737e+41 41.1839 1.52737e+41 -0 0.4 
217.824074 1.52565e+41 41.1835 1.52565e+41 -0 0.4 
217.939815 1.52393e+41 41.183 1.52393e+41 -0 0.4 
218.055556 1.52221e+41 41.1825 1.52221e+41 -0 0.4 
218.171296 1.5205e+41 41.182 1.5205e+41 -0 0.4 
218.287037 1.51879e+41 41.1815 1.51879e+41 -0 0.4 
218.402778 1.51708e+41 41.181 1.51708e+41 -0 0.4 
218.518519 1.51538e+41 41.1805 1.51538e+41 -0 0.4 
218.634259 1.51368e+41 41.18 1.51368e+41 -0 0.4 
218.750000 1.51198e+41 41.1795 1.51198e+41 -0 0.4 
218.865741 1.51028e+41 41.1791 1.51028e+41 -0 0.4 
218.981481 1.50859e+41 41.1786 1.50859e+41 -0 0.4 
219.097222 1.5069e+41 41.1781 1.5069e+41 -0 0.4 
219.212963 1.50521e+41 41.1776 1.50521e+41 -0 0.4 
219.328704 1.50352e+41 41.1771 1.50352e+41 -0 0.4 
219.444444 1.50184e+41 41.1766 1.50184e+41 -0 0.4 
219.560185 1.50016e+41 41.1761 1.50016e+41 -0 0.4 
219.675926 1.49848e+41 41.1757 1.49848e+41 -0 0.4 
219.791667 1.49681e+41 41.1752 1.49681e+41 -0 0.4 
219.907407 1.49513e+41 41.1747 1.49513e+41 -0 0.4 
220.023148 1.49346e+41 41.1742 1.49346e+41 -0 0.4 
220.138889 1.4918e+41 41.1737 1.4918e+41 -0 0.4 
220.254630 1.49013e+41 41.1732 1.49013e+41 -0 0.4 
220.370370 1.48847e+41 41.1727 1.48847e+41 -0 0.4 
220.486111 1.48681e+41 41.1723 1.48681e+41 -0 0.4 
220.601852 1.48515e+41 41.1718 1.48515e+41 -0 0.4 
220.717593 1.48349e+41 41.1713 1.48349e+41 -0 0.4 
220.833333 1.48184e+41 41.1708 1.48184e+41 -0 0.4 
220.949074 1.48019e+41 41.1703 1.48019e+41 -0 0.4 
221.064815 1.47854e+41 41.1698 1.47854e+41 -0 0.4 
221.180556 1.4769e+41 41.1693 1.4769e+41 -0 0.4 
221.296296 1.47525e+41 41.1689 1.47525e+41 -0 0.4 
221.412037 1.47361e+41 41.1684 1.47361e+41 -0 0.4 
221.527778 1.47197e+41 41.1679 1.47197e+41 -0 0.4 
221.643519 1.47033e+41 41.1674 1.47033e+41 -0 0.4 
221.759259 1.4687e+41 41.1669 1.4687e+41 -0 0.4 
221.875000 1.46707e+41 41.1665 1.46707e+41 -0 0.4 
221.990741 1.46544e+41 41.166 1.46544e+41 -0 0.4 
222.106481 1.46381e+41 41.1655 1.46381e+41 -0 0.4 
222.222222 1.46219e+41 41.165 1.46219e+41 -0 0.4 
222.337963 1.46056e+41 41.1645 1.46056e+41 -0 0.4 
222.453704 1.45894e+41 41.164 1.45894e+41 -0 0.4 
222.569444 1.45732e+41 41.1636 1.45732e+41 -0 0.4 
222.685185 1.45571e+41 41.1631 1.45571e+41 -0 0.4 
222.800926 1.45409e+41 41.1626 1.45409e+41 -0 0.4 
222.916667 1.45248e+41 41.1621 1.45248e+41 -0 0.4 
223.032407 1.45087e+41 41.1616 1.45087e+41 -0 0.4 
223.148148 1.44926e+41 41.1611 1.44926e+41 -0 0.4 
223.263889 1.44766e+41 41.1607 1.44766e+41 -0 0.4 
223.379630 1.44606e+41 41.1602 1.44606e+41 -0 0.4 
223.495370 1.44446e+41 41.1597 1.44446e+41 -0 0.4 
223.611111 1.44286e+41 41.1592 1.44286e+41 -0 0.4 
223.726852 1.44126e+41 41.1587 1.44126e+41 -0 0.4 
223.842593 1.43967e+41 41.1583 1.43967e+41 -0 0.4 
223.958333 1.43807e+41 41.1578 1.43807e+41 -0 0.4 
224.074074 1.43648e+41 41.1573 1.43648e+41 -0 0.4 
224.189815 1.43489e+41 41.1568 1.43489e+41 -0 0.4 
224.305556 1.43331e+41 41.1563 1.43331e+41 -0 0.4 
224.421296 1.43172e+41 41.1559 1.43172e+41 -0 0.4 
224.537037 1.43014e+41 41.1554 1.43014e+41 -0 0.4 
224.652778 1.42856e+41 41.1549 1.42856e+41 -0 0.4 
224.768519 1.42698e+41 41.1544 1.42698e+41 -0 0.4 
224.884259 1.42541e+41 41.1539 1.42541e+41 -0 0.4 
225.000000 1.42383e+41 41.1535 1.42383e+41 -0 0.4 
225.115741 1.42226e+41 41.153 1.42226e+41 -0 0.4 
225.231481 1.42069e+41 41.1525 1.42069e+41 -0 0.4 
225.347222 1.41912e+41 41.152 1.41912e+41 -0 0.4 
225.462963 1.41756e+41 41.1515 1.41756e+41 -0 0.4 
225.578704 1.41599e+41 41.1511 1.41599e+41 -0 0.4 
225.694444 1.41443e+41 41.1506 1.41443e+41 -0 0.4 
225.810185 1.41287e+41 41.1501 1.41287e+41 -0 0.4 
225.925926 1.41131e+41 41.1496 1.41131e+41 -0 0.4 
226.041667 1.40976e+41 41.1491 1.40976e+41 -0 0.4 
226.157407 1.4082e+41 41.1487 1.4082e+41 -0 0.4 
226.273148 1.40665e+41 41.1482 1.40665e+41 -0 0.4 
226.388889 1.4051e+41 41.1477 1.4051e+41 -0 0.4 
226.504630 1.40355e+41 41.1472 1.40355e+41 -0 0.4 
226.620370 1.40201e+41 41.1467 1.40201e+41 -0 0.4 
226.736111 1.40046e+41 41.1463 1.40046e+41 -0 0.4 
226.851852 1.39892e+41 41.1458 1.39892e+41 -0 0.4 
226.967593 1.39738e+41 41.1453 1.39738e+41 -0 0.4 
227.083333 1.39584e+41 41.1448 1.39584e+41 -0 0.4 
227.199074 1.3943e+41 41.1444 1.3943e+41 -0 0.4 
227.314815 1.39277e+41 41.1439 1.39277e+41 -0 0.4 
227.430556 1.39123e+41 41.1434 1.39123e+41 -0 0.4 
227.546296 1.3897e+41 41.1429 1.3897e+41 -0 0.4 
227.662037 1.38817e+41 41.1424 1.38817e+41 -0 0.4 
227.777778 1.38664e+41 41.142 1.38664e+41 -0 0.4 
227.893519 1.38512e+41 41.1415 1.38512e+41 -0 0.4 
228.009259 1.38359e+41 41.141 1.38359e+41 -0 0.4 
228.125000 1.38207e+41 41.1405 1.38207e+41 -0 0.4 
228.240741 1.38055e+41 41.1401 1.38055e+41 -0 0.4 
228.356481 1.37903e+41 41.1396 1.37903e+41 -0 0.4 
228.472222 1.37752e+41 41.1391 1.37752e+41 -0 0.4 
228.587963 1.376e+41 41.1386 1.376e+41 -0 0.4 
228.703704 1.37449e+41 41.1381 1.37449e+41 -0 0.4 
228.819444 1.37298e+41 41.1377 1.37298e+41 -0 0.4 
228.935185 1.37147e+41 41.1372 1.37147e+41 -0 0.4 
229.050926 1.36996e+41 41.1367 1.36996e+41 -0 0.4 
229.166667 1.36845e+41 41.1362 1.36845e+41 -0 0.4 
229.282407 1.36695e+41 41.1358 1.36695e+41 -0 0.4 
229.398148 1.36545e+41 41.1353 1.36545e+41 -0 0.4 
229.513889 1.36395e+41 41.1348 1.36395e+41 -0 0.4 
229.629630 1.36245e+41 41.1343 1.36245e+41 -0 0.4 
229.745370 1.36095e+41 41.1338 1.36095e+41 -0 0.4 
229.861111 1.35946e+41 41.1334 1.35946e+41 -0 0.4 
229.976852 1.35796e+41 41.1329 1.35796e+41 -0 0.4 
230.092593 1.35647e+41 41.1324 1.35647e+41 -0 0.4 
230.208333 1.35498e+41 41.1319 1.35498e+41 -0 0.4 
230.324074 1.35349e+41 41.1315 1.35349e+41 -0 0.4 
230.439815 1.352e+41 41.131 1.352e+41 -0 0.4 
230.555556 1.35052e+41 41.1305 1.35052e+41 -0 0.4 
230.671296 1.34904e+41 41.13 1.34904e+41 -0 0.4 
230.787037 1.34755e+41 41.1295 1.34755e+41 -0 0.4 
230.902778 1.34607e+41 41.1291 1.34607e+41 -0 0.4 
231.018519 1.3446e+41 41.1286 1.3446e+41 -0 0.4 
231.134259 1.34312e+41 41.1281 1.34312e+41 -0 0.4 
231.250000 1.34164e+41 41.1276 1.34164e+41 -0 0.4 
231.365741 1.34017e+41 41.1272 1.34017e+41 -0 0.4 
231.481481 1.3387e+41 41.1267 1.3387e+41 -0 0.4 
231.597222 1.33723e+41 41.1262 1.33723e+41 -0 0.4 
231.712963 1.33576e+41 41.1257 1.33576e+41 -0 0.4 
231.828704 1.33429e+41 41.1253 1.33429e+41 -0 0.4 
231.944444 1.33283e+41 41.1248 1.33283e+41 -0 0.4 
232.060185 1.33137e+41 41.1243 1.33137e+41 -0 0.4 
232.175926 1.3299e+41 41.1238 1.3299e+41 -0 0.4 
232.291667 1.32845e+41 41.1233 1.32845e+41 -0 0.4 
232.407407 1.32699e+41 41.1229 1.32699e+41 -0 0.4 
232.523148 1.32553e+41 41.1224 1.32553e+41 -0 0.4 
232.638889 1.32408e+41 41.1219 1.32408e+41 -0 0.4 
232.754630 1.32262e+41 41.1214 1.32262e+41 -0 0.4 
232.870370 1.32117e+41 41.121 1.32117e+41 -0 0.4 
232.986111 1.31972e+41 41.1205 1.31972e+41 -0 0.4 
233.101852 1.31827e+41 41.12 1.31827e+41 -0 0.4 
233.217593 1.31682e+41 41.1195 1.31682e+41 -0 0.4 
233.333333 1.31538e+41 41.1191 1.31538e+41 -0 0.4 
233.449074 1.31394e+41 41.1186 1.31394e+41 -0 0.4 
233.564815 1.31249e+41 41.1181 1.31249e+41 -0 0.4 
233.680556 1.31105e+41 41.1176 1.31105e+41 -0 0.4 
233.796296 1.30961e+41 41.1171 1.30961e+41 -0 0.4 
233.912037 1.30818e+41 41.1167 1.30818e+41 -0 0.4 
234.027778 1.30674e+41 41.1162 1.30674e+41 -0 0.4 
234.143519 1.30531e+41 41.1157 1.30531e+41 -0 0.4 
234.259259 1.30388e+41 41.1152 1.30388e+41 -0 0.4 
234.375000 1.30244e+41 41.1148 1.30244e+41 -0 0.4 
234.490741 1.30101e+41 41.1143 1.30101e+41 -0 0.4 
234.606481 1.29959e+41 41.1138 1.29959e+41 -0 0.4 
234.722222 1.29816e+41 41.1133 1.29816e+41 -0 0.4 
234.837963 1.29674e+41 41.1129 1.29674e+41 -0 0.4 
234.953704 1.29531e+41 41.1124 1.29531e+41 -0 0.4 
235.069444 1.29389e+41 41.1119 1.29389e+41 -0 0.4 
235.185185 1.29247e+41 41.1114 1.29247e+41 -0 0.4 
235.300926 1.29105e+41 41.1109 1.29105e+41 -0 0.4 
235.416667 1.28964e+41 41.1105 1.28964e+41 -0 0.4 
235.532407 1.28822e+41 41.11 1.28822e+41 -0 0.4 
235.648148 1.28681e+41 41.1095 1.28681e+41 -0 0.4 
235.763889 1.2854e+41 41.109 1.2854e+41 -0 0.4 
235.879630 1.28398e+41 41.1086 1.28398e+41 -0 0.4 
235.995370 1.28258e+41 41.1081 1.28258e+41 -0 0.4 
236.111111 1.28117e+41 41.1076 1.28117e+41 -0 0.4 
236.226852 1.27976e+41 41.1071 1.27976e+41 -0 0.4 
236.342593 1.27836e+41 41.1067 1.27836e+41 -0 0.4 
236.458333 1.27695e+41 41.1062 1.27695e+41 -0 0.4 
236.574074 1.27555e+41 41.1057 1.27555e+41 -0 0.4 
236.689815 1.27415e+41 41.1052 1.27415e+41 -0 0.4 
236.805556 1.27275e+41 41.1047 1.27275e+41 -0 0.4 
236.921296 1.27136e+41 41.1043 1.27136e+41 -0 0.4 
237.037037 1.26996e+41 41.1038 1.26996e+41 -0 0.4 
237.152778 1.26857e+41 41.1033 1.26857e+41 -0 0.4 
237.268519 1.26718e+41 41.1028 1.26718e+41 -0 0.4 
237.384259 1.26579e+41 41.1024 1.26579e+41 -0 0.4 
237.500000 1.2644e+41 41.1019 1.2644e+41 -0 0.4 
237.615741 1.26301e+41 41.1014 1.26301e+41 -0 0.4 
237.731481 1.26162e+41 41.1009 1.26162e+41 -0 0.4 
237.847222 1.26024e+41 41.1005 1.26024e+41 -0 0.4 
237.962963 1.25885e+41 41.1 1.25885e+41 -0 0.4 
238.078704 1.25747e+41 41.0995 1.25747e+41 -0 0.4 
238.194444 1.25609e+41 41.099 1.25609e+41 -0 0.4 
238.310185 1.25471e+41 41.0985 1.25471e+41 -0 0.4 
238.425926 1.25333e+41 41.0981 1.25333e+41 -0 0.4 
238.541667 1.25196e+41 41.0976 1.25196e+41 -0 0.4 
238.657407 1.25058e+41 41.0971 1.25058e+41 -0 0.4 
238.773148 1.24921e+41 41.0966 1.24921e+41 -0 0.4 
238.888889 1.24784e+41 41.0962 1.24784e+41 -0 0.4 
239.004630 1.24647e+41 41.0957 1.24647e+41 -0 0.4 
239.120370 1.2451e+41 41.0952 1.2451e+41 -0 0.4 
239.236111 1.24373e+41 41.0947 1.24373e+41 -0 0.4 
239.351852 1.24237e+41 41.0943 1.24237e+41 -0 0.4 
239.467593 1.241e+41 41.0938 1.241e+41 -0 0.4 
